"chnm","spid","win_model","hill_tp","hill_ga","hill_gw","max_med","hitc"
"17alpha-Ethinylestradiol","CYP2D6","Gain-Loss",1.41014413387283,-0.0542758950246554,2.55062927693257,1.55489566963097,1
"17alpha-Ethinylestradiol","CYP2E1","Gain-Loss",1.75255551007735,-0.158918546867824,2.24374493203736,1.83308823709489,1
"17alpha-Ethinylestradiol","CYP2J2","Gain-Loss",1.5733452218416,-0.028726793576753,1.70407598078657,1.53391691265892,1
"17alpha-Ethinylestradiol","CYP3A4","Gain-Loss",1.22375413811569,0.0148351510356826,2.20439389343752,1.32266888824941,1
"17beta-Estradiol","CYP1A2","Gain-Loss",5.01766944553254,0.703169445366084,1.92324449084081,4.10806468381207,1
"17beta-Estradiol","Bgal","Gain-Loss",4.85707162440395,0.725963162282394,0.982410906516708,3.95316366253541,1
"17beta-Estradiol","No_RNA","Gain-Loss",4.45007397140638,0.760449789584991,1.00444108399786,3.59638693877325,1
"17beta-Estradiol","CYP2A6","Gain-Loss",4.87850078789806,0.70145435225792,0.94106524688573,4.00749550999416,1
"17beta-Estradiol","CYP2B6","Gain-Loss",5.29304414097254,0.693253092382508,0.830799297867259,3.93792728693212,1
"17beta-Estradiol","CYP2C8","Gain-Loss",4.926885920484,0.549511353421221,0.739745554246152,4.0582280065366,1
"17beta-Estradiol","CYP2C9","Gain-Loss",5.10618947326167,0.600992973228738,0.845545975893382,4.10586434563354,1
"17beta-Estradiol","CYP2C19","Gain-Loss",5.27651333519955,0.701769108757052,1.41401764466602,4.01642795511495,1
"17beta-Estradiol","CYP2D6","Hill",3.76675205842005,0.19404413608947,0.778972907098155,4.05046958355691,1
"17beta-Estradiol","CYP2E1","Gain-Loss",5.32995972361133,0.587402899355514,0.696252652555779,4.13687363069118,1
"17beta-Estradiol","CYP2J2","Gain-Loss",5.01970892541535,0.600513451962274,0.757965047755571,4.05784846173716,1
"17beta-Estradiol","CYP3A4","Gain-Loss",4.68288752613678,0.696236614361632,0.876153756788782,3.80608410493875,1
"17beta-Trenbolone","CYP1A2","Gain-Loss",6.15812183679857,-1.94886191901202,0.858516719841755,6.29523947932882,1
"17beta-Trenbolone","Bgal","Gain-Loss",6.16118325627259,-2.20743347058132,0.92350979982905,6.25295319744533,1
"17beta-Trenbolone","No_RNA","Gain-Loss",5.90530941517182,-2.27135413622524,0.859688537075536,6.02243679933936,1
"17beta-Trenbolone","CYP2A6","Gain-Loss",6.09804747509098,-2.30628073781795,0.889963860295491,6.38143498105577,1
"17beta-Trenbolone","CYP2B6","Hill",6.03366616727532,-2.43079142716014,0.846527572391336,6.09676212546536,1
"17beta-Trenbolone","CYP2C8","Hill",6.29389967420738,-2.37320457587965,0.850624363389138,6.4215234912889,1
"17beta-Trenbolone","CYP2C9","Hill",6.34286018478587,-2.48210504914156,0.81665233236048,6.79134950703838,1
"17beta-Trenbolone","CYP2C19","Hill",6.24622576657231,-2.45739311880128,0.877482062327438,6.45419401970664,1
"17beta-Trenbolone","CYP2D6","Hill",6.33132815125021,-2.44447445241335,0.875796305996826,6.41103366352057,1
"17beta-Trenbolone","CYP2E1","Gain-Loss",6.48512199593916,-2.45507069512976,0.875295256003898,6.57328706698089,1
"17beta-Trenbolone","CYP2J2","Gain-Loss",6.40558083635905,-2.48018183844493,0.864737903335566,6.57100061638377,1
"17beta-Trenbolone","CYP3A4","Hill",6.52873585655676,-2.52735383302437,0.815205590674822,6.84331137759952,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP1A2","Gain-Loss",2.43083309212366,1.04364953892438,7.99999998608993,2.3094710281537,1
"2,2',4,4'-Tetrahydroxybenzophenone","Bgal","Gain-Loss",2.2349152372589,0.992381194518378,3.79145126309274,2.26971181729337,1
"2,2',4,4'-Tetrahydroxybenzophenone","No_RNA","Gain-Loss",2.06379281869917,0.997266160720516,4.02557277117375,2.01259549109008,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2A6","Gain-Loss",2.17796409139849,1.15357517338368,2.87189797976284,2.14552566088661,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2B6","Gain-Loss",1.92304268173216,1.04650772869771,3.5136163688849,1.8700676872292,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2C8","Gain-Loss",2.43891226407171,0.980638573107945,2.34736460173976,2.29145940977511,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2C9","Gain-Loss",2.72393966192275,1.14017792696657,2.64095398729156,2.20765622411535,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2C19","Gain-Loss",2.2460617421054,1.03796999329797,2.9098240583834,2.26845597736443,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2D6","Gain-Loss",2.27202974472685,1.0289836536119,2.79459360051587,2.16089973142879,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2E1","Gain-Loss",2.34640704330833,1.00889241803533,2.83348224597962,2.36767405575155,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP2J2","Gain-Loss",2.41443823620796,1.08889586119613,3.13838766075863,2.39770357500943,1
"2,2',4,4'-Tetrahydroxybenzophenone","CYP3A4","Gain-Loss",2.04093275689941,1.0432810971929,5.43664749181384,1.99413594550072,1
"2,4-Dihydroxybenzophenone","CYP1A2","Constant",0,0,0,0.181395242202712,0
"2,4-Dihydroxybenzophenone","Bgal","Constant",0,0,0,0.113242014535155,0
"2,4-Dihydroxybenzophenone","No_RNA","Constant",0,0,0,0.115337000193575,0
"2,4-Dihydroxybenzophenone","CYP2A6","Constant",0,0,0,0.0387915711740413,0
"2,4-Dihydroxybenzophenone","CYP2B6","Constant",0,0,0,0.200805366516269,0
"2,4-Dihydroxybenzophenone","CYP2C8","Constant",0,0,0,0.133366872268694,0
"2,4-Dihydroxybenzophenone","CYP2C9","Gain-Loss",0.651641696102582,0.60200329022974,0.772148919006325,0.373729712760937,0
"2,4-Dihydroxybenzophenone","CYP2C19","Constant",0,0,0,0.0708752618526828,0
"2,4-Dihydroxybenzophenone","CYP2D6","Constant",0,0,0,0.0745663389296439,0
"2,4-Dihydroxybenzophenone","CYP2E1","Constant",0,0,0,0.150639330674391,0
"2,4-Dihydroxybenzophenone","CYP2J2","Constant",0,0,0,0.1903695332421,0
"2,4-Dihydroxybenzophenone","CYP3A4","Constant",0,0,0,0.140356652470436,0
"2,4-Dinitrophenol","CYP1A2","Constant",0,0,0,0.10126864077537,0
"2,4-Dinitrophenol","Bgal",NA,NA,NA,NA,-0.00391165317691835,0
"2,4-Dinitrophenol","No_RNA",NA,NA,NA,NA,-0.0492377106595948,0
"2,4-Dinitrophenol","CYP2A6","Constant",0,0,0,0.104790781443268,0
"2,4-Dinitrophenol","CYP2B6","Constant",0,0,0,0.0411695217166616,0
"2,4-Dinitrophenol","CYP2C8","Constant",0,0,0,0.0578098514688002,0
"2,4-Dinitrophenol","CYP2C9",NA,NA,NA,NA,-0.0127131651781425,0
"2,4-Dinitrophenol","CYP2C19","Constant",0,0,0,0.196229415291435,0
"2,4-Dinitrophenol","CYP2D6","Constant",0,0,0,0.0336022927489842,0
"2,4-Dinitrophenol","CYP2E1","Constant",0,0,0,0.0882174448433374,0
"2,4-Dinitrophenol","CYP2J2","Constant",0,0,0,0.0449999846393512,0
"2,4-Dinitrophenol","CYP3A4","Constant",0,0,0,0.0450515985091066,0
"2-Ethylhexylparaben","CYP1A2",NA,NA,NA,NA,-0.0299864274530686,0
"2-Ethylhexylparaben","Bgal",NA,0,0,0,0.0924008620452307,0
"2-Ethylhexylparaben","Bgal","Constant",0,0,0,0.0924008620452307,0
"2-Ethylhexylparaben","No_RNA",NA,0,0,0,0.0660872752415405,0
"2-Ethylhexylparaben","No_RNA","Constant",0,0,0,0.0660872752415405,0
"2-Ethylhexylparaben","CYP2A6",NA,NA,NA,NA,-0.00360463677375894,0
"2-Ethylhexylparaben","CYP2B6","Constant",0,0,0,0.194207755507811,0
"2-Ethylhexylparaben","CYP2C8","Constant",0,0,0,0.140042097102461,0
"2-Ethylhexylparaben","CYP2C9",NA,NA,NA,NA,-0.00815468044470454,0
"2-Ethylhexylparaben","CYP2C19","Constant",0,0,0,0.15603699472954,0
"2-Ethylhexylparaben","CYP2D6","Constant",0,0,0,0.139287814135411,0
"2-Ethylhexylparaben","CYP2E1","Constant",0,0,0,0.167878793900209,0
"2-Ethylhexylparaben","CYP2J2","Constant",0,0,0,0.167238470943852,0
"2-Ethylhexylparaben","CYP3A4","Constant",0,0,0,0.311671759342381,0
"4,4'-Sulfonyldiphenol","CYP1A2","Constant",0,0,0,0.0489678547072325,0
"4,4'-Sulfonyldiphenol","Bgal",NA,NA,NA,NA,-0.0195856623988127,0
"4,4'-Sulfonyldiphenol","No_RNA","Constant",0,0,0,0.0133501783509285,0
"4,4'-Sulfonyldiphenol","CYP2A6","Constant",0,0,0,0.0842156726866838,0
"4,4'-Sulfonyldiphenol","CYP2B6","Constant",0,0,0,0.0779429567971991,0
"4,4'-Sulfonyldiphenol","CYP2C8","Constant",0,0,0,0.188995455351282,0
"4,4'-Sulfonyldiphenol","CYP2C9","Constant",0,0,0,0.289366467102432,0
"4,4'-Sulfonyldiphenol","CYP2C19","Constant",0,0,0,0.0301199883763354,0
"4,4'-Sulfonyldiphenol","CYP2D6","Constant",0,0,0,0.0746775412960774,0
"4,4'-Sulfonyldiphenol","CYP2E1","Constant",0,0,0,0.189817359246109,0
"4,4'-Sulfonyldiphenol","CYP2J2","Constant",0,0,0,0.0485071921645743,0
"4,4'-Sulfonyldiphenol","CYP3A4","Constant",0,0,0,0.232805540275859,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP1A2","Constant",0,0,0,0.052380492226174,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","Bgal","Constant",0,0,0,0.112552421370408,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","No_RNA","Constant",0,0,0,0.165235412570959,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2A6","Constant",0,0,0,0.0866450332578667,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2B6","Constant",0,0,0,0.179403841329109,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2C8","Constant",0,0,0,0.211777388180041,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2C9","Constant",0,0,0,0.225453844322665,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2C19","Constant",0,0,0,0.0714467393966531,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2D6","Constant",0,0,0,0.0534287679945369,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2E1","Constant",0,0,0,0.225336697951992,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP2J2","Constant",0,0,0,0.147372459268189,0
"4-(1,1,3,3-Tetramethylbutyl)phenol","CYP3A4","Constant",0,0,0,0.272935161840854,0
"4-(2-Methylbutan-2-yl)phenol","CYP1A2","Gain-Loss",0.227956040480296,0.236347498322718,0.470412117672384,0.220243610140564,0
"4-(2-Methylbutan-2-yl)phenol","Bgal","Hill",0.0683015686305443,-1.63161139691284,7.99285607931095,0.213977859843123,0
"4-(2-Methylbutan-2-yl)phenol","No_RNA","Hill",0.233717867589632,0.719883807706184,1.14048632469883,0.261917664431271,0
"4-(2-Methylbutan-2-yl)phenol","CYP2A6","Constant",0,0,0,0.143019859034205,0
"4-(2-Methylbutan-2-yl)phenol","CYP2B6","Hill",0.115900717643594,-1.89197244723067,1.37267619320179,0.238520468345913,0
"4-(2-Methylbutan-2-yl)phenol","CYP2C8","Gain-Loss",0.415288290963836,-3.00604232431576,2.92331025805138,0.24468768490734,0
"4-(2-Methylbutan-2-yl)phenol","CYP2C9","Gain-Loss",0.209447064576418,-0.0641469861627558,3.55725526334133,0.183940611213392,0
"4-(2-Methylbutan-2-yl)phenol","CYP2C19","Constant",0,0,0,0.161105300552302,0
"4-(2-Methylbutan-2-yl)phenol","CYP2D6","Constant",0,0,0,0.203027096469517,0
"4-(2-Methylbutan-2-yl)phenol","CYP2E1","Hill",0.121638727714993,-0.915316986947952,2.04824874649944,0.213752686190204,0
"4-(2-Methylbutan-2-yl)phenol","CYP2J2","Constant",0,0,0,0.200550276027742,0
"4-(2-Methylbutan-2-yl)phenol","CYP3A4","Constant",0,0,0,0.0978333783199138,0
"4-Androstene-3,17-dione","CYP1A2","Hill",5.22941262518467,-0.84510783616697,0.770850025324874,5.34242100709628,1
"4-Androstene-3,17-dione","Bgal","Hill",5.10052944692256,-0.844184791318356,0.893035942546193,5.23428287558579,1
"4-Androstene-3,17-dione","No_RNA","Hill",4.88825994027889,-0.784325578790189,0.916786852062592,5.09133636664697,1
"4-Androstene-3,17-dione","CYP2A6","Hill",5.10469446693537,-0.902562121600732,0.870656590954181,5.36088537054124,1
"4-Androstene-3,17-dione","CYP2B6","Hill",5.2153492332934,-0.905161345080455,0.783242305447312,5.28517567400801,1
"4-Androstene-3,17-dione","CYP2C8","Hill",5.4502292312619,-0.944344144089773,0.771090041204929,5.58109017390542,1
"4-Androstene-3,17-dione","CYP2C9","Hill",5.43689756420426,-1.0041782215179,0.763861041375029,5.6029280167859,1
"4-Androstene-3,17-dione","CYP2C19","Hill",5.29832755546361,-0.999246881691164,0.734645988703491,5.39089005979771,1
"4-Androstene-3,17-dione","CYP2D6","Hill",5.59675123005273,-0.870413062658548,0.756568550021257,5.6103714057716,1
"4-Androstene-3,17-dione","CYP2E1","Hill",5.5369511694338,-0.995571265788822,0.790121749743328,5.77737130509658,1
"4-Androstene-3,17-dione","CYP2J2","Hill",5.61926552500786,-0.944634875452671,0.738341781574527,5.74409572444214,1
"4-Androstene-3,17-dione","CYP3A4","Hill",5.93127513220649,-0.877946801750405,0.655284979991057,6.1574821323071,1
"4-Cumylphenol","CYP1A2","Constant",0,0,0,0.139409402240459,0
"4-Cumylphenol","Bgal","Constant",0,0,0,0.194335031644662,0
"4-Cumylphenol","No_RNA","Constant",0,0,0,0.12092542708058,0
"4-Cumylphenol","CYP2A6","Constant",0,0,0,0.158128247000185,0
"4-Cumylphenol","CYP2B6","Gain-Loss",0.198806515817162,0.123496653288329,7.99988378495858,0.252496046039866,0
"4-Cumylphenol","CYP2C8","Constant",0,0,0,0.164440529666521,0
"4-Cumylphenol","CYP2C9","Constant",0,0,0,0.086146822850256,0
"4-Cumylphenol","CYP2C19","Constant",0,0,0,0.116997986939252,0
"4-Cumylphenol","CYP2D6","Constant",0,0,0,0.194593583628687,0
"4-Cumylphenol","CYP2E1","Constant",0,0,0,0.11408099228138,0
"4-Cumylphenol","CYP2J2","Constant",0,0,0,0.112192021734509,0
"4-Cumylphenol","CYP3A4","Constant",0,0,0,0.1738862113435,0
"4-Dodecylphenol","CYP1A2","Constant",0,0,0,0.0785443123219322,0
"4-Dodecylphenol","Bgal","Constant",0,0,0,0.0266679504620802,0
"4-Dodecylphenol","No_RNA","Constant",0,0,0,0.0973326492784748,0
"4-Dodecylphenol","CYP2A6","Constant",0,0,0,0.235601921060516,0
"4-Dodecylphenol","CYP2B6","Constant",0,0,0,0.032501451917897,0
"4-Dodecylphenol","CYP2C8","Constant",0,0,0,0.0757375063693963,0
"4-Dodecylphenol","CYP2C9","Constant",0,0,0,0.0762247942793273,0
"4-Dodecylphenol","CYP2C19","Constant",0,0,0,0.0435145794277194,0
"4-Dodecylphenol","CYP2D6","Constant",0,0,0,0.0297823446246376,0
"4-Dodecylphenol","CYP2E1","Constant",0,0,0,0.107968496684981,0
"4-Dodecylphenol","CYP2J2","Constant",0,0,0,0.263326360715067,0
"4-Dodecylphenol","CYP3A4","Constant",0,0,0,0.0628134918477233,0
"4-Hydroxybenzoic acid","CYP1A2","Constant",0,0,0,0.080276589343915,0
"4-Hydroxybenzoic acid","Bgal","Constant",0,0,0,0.160610930320462,0
"4-Hydroxybenzoic acid","No_RNA","Constant",0,0,0,0.129442393854253,0
"4-Hydroxybenzoic acid","CYP2A6","Hill",0.0996032494737945,1.44086023832102,7.99997904878399,0.12751420542544,0
"4-Hydroxybenzoic acid","CYP2B6","Constant",0,0,0,0.182697887201722,0
"4-Hydroxybenzoic acid","CYP2C8","Constant",0,0,0,0.0502466073857301,0
"4-Hydroxybenzoic acid","CYP2C9","Constant",0,0,0,0.221479771337407,0
"4-Hydroxybenzoic acid","CYP2C19","Constant",0,0,0,0.110929628216099,0
"4-Hydroxybenzoic acid","CYP2D6","Constant",0,0,0,0.147914529965951,0
"4-Hydroxybenzoic acid","CYP2E1","Constant",0,0,0,0.128637169705727,0
"4-Hydroxybenzoic acid","CYP2J2","Constant",0,0,0,0.175282105986613,0
"4-Hydroxybenzoic acid","CYP3A4","Constant",0,0,0,0.0897106645324384,0
"4-Nonylphenol","CYP1A2","Constant",0,0,0,0.0371962956133873,0
"4-Nonylphenol","Bgal","Constant",0,0,0,0.137171289624751,0
"4-Nonylphenol","No_RNA","Constant",0,0,0,0.0941937102772,0
"4-Nonylphenol","CYP2A6","Constant",0,0,0,0.163418212016026,0
"4-Nonylphenol","CYP2B6","Constant",0,0,0,0.140579538229893,0
"4-Nonylphenol","CYP2C8","Constant",0,0,0,0.229235508101448,0
"4-Nonylphenol","CYP2C9","Constant",0,0,0,0.189495946998399,0
"4-Nonylphenol","CYP2C19","Constant",0,0,0,0.127400869436905,0
"4-Nonylphenol","CYP2D6","Constant",0,0,0,0.0839421294420637,0
"4-Nonylphenol","CYP2E1","Constant",0,0,0,0.0545394122140916,0
"4-Nonylphenol","CYP2J2","Constant",0,0,0,0.105296398343805,0
"4-Nonylphenol","CYP3A4","Constant",0,0,0,0.102865720417,0
"4-tert-Butylphenol","CYP1A2","Constant",0,0,0,0.149214506276632,0
"4-tert-Butylphenol","Bgal","Constant",0,0,0,0.163922143710873,0
"4-tert-Butylphenol","No_RNA","Hill",0.204709387055427,1.20425841771763,1.68663043717963,0.197515887797407,0
"4-tert-Butylphenol","CYP2A6","Constant",0,0,0,0.0670496500767716,0
"4-tert-Butylphenol","CYP2B6","Hill",0.11426754250316,0.401792411400511,1.23899073216798,0.190046684928217,0
"4-tert-Butylphenol","CYP2C8","Constant",0,0,0,0.126593618542222,0
"4-tert-Butylphenol","CYP2C9","Constant",0,0,0,0.180231881559433,0
"4-tert-Butylphenol","CYP2C19","Constant",0,0,0,0.0644831824330035,0
"4-tert-Butylphenol","CYP2D6","Constant",0,0,0,0.158385565325708,0
"4-tert-Butylphenol","CYP2E1","Constant",0,0,0,0.068260442847737,0
"4-tert-Butylphenol","CYP2J2","Hill",0.1373013090571,-5.21174139851177,3.66321628931482,0.243307344159575,0
"4-tert-Butylphenol","CYP3A4","Constant",0,0,0,0.0327994929024242,0
"5alpha-Dihydrotestosterone","CYP1A2","Gain-Loss",7.2000567403647,-0.0346987718153359,1.28805789442882,6.26998148935632,1
"5alpha-Dihydrotestosterone","Bgal","Gain-Loss",7.66581838098192,-0.0280763436277369,1.10934252046927,6.33524451786043,1
"5alpha-Dihydrotestosterone","No_RNA","Gain-Loss",7.26972798370481,0.055042255742473,1.33628637922475,6.04119108338498,1
"5alpha-Dihydrotestosterone","CYP2A6","Gain-Loss",7.71577455948359,-0.0167628938723098,1.13126949814682,6.32260053503964,1
"5alpha-Dihydrotestosterone","CYP2B6","Gain-Loss",6.99361911236114,-0.0989571409787121,1.1826737201197,6.07166136715942,1
"5alpha-Dihydrotestosterone","CYP2C8","Gain-Loss",7.2029446444704,-0.0645192215937785,1.21580649558989,6.45356811619294,1
"5alpha-Dihydrotestosterone","CYP2C9","Gain-Loss",7.99735393948097,-0.136492017253149,1.06387846768354,6.54368672443206,1
"5alpha-Dihydrotestosterone","CYP2C19","Gain-Loss",7.6068097105328,-0.155669693691478,1.10490424899424,6.48569978504176,1
"5alpha-Dihydrotestosterone","CYP2D6","Gain-Loss",7.77876036766214,0.00859763038371333,1.02004863420376,6.33762889050333,1
"5alpha-Dihydrotestosterone","CYP2E1","Gain-Loss",7.24600419426226,-0.0969418544830405,1.13228151149201,6.61972490053207,1
"5alpha-Dihydrotestosterone","CYP2J2","Gain-Loss",7.00441592514227,-0.0434534958310604,1.20666813100121,6.48040875240362,1
"5alpha-Dihydrotestosterone","CYP3A4","Gain-Loss",7.32723698027254,-0.120987095014898,1.08331341141245,6.70658552879588,1
"Abamectin","CYP1A2","Constant",0,0,0,0.0671722531651661,0
"Abamectin","Bgal","Constant",0,0,0,0.492504813777762,0
"Abamectin","Bgal",NA,0,0,0,0.492504813777762,0
"Abamectin","No_RNA","Constant",0,0,0,0.103106128952673,0
"Abamectin","No_RNA",NA,0,0,0,0.103106128952673,0
"Abamectin","CYP2A6","Constant",0,0,0,0.159046998551589,0
"Abamectin","CYP2B6","Constant",0,0,0,0.100376751079214,0
"Abamectin","CYP2C8","Constant",0,0,0,0.0819120905862667,0
"Abamectin","CYP2C9","Constant",0,0,0,0.0600728432188337,0
"Abamectin","CYP2C19",NA,NA,NA,NA,-0.0784725127852912,0
"Abamectin","CYP2D6","Constant",0,0,0,0.0971730355381322,0
"Abamectin","CYP2E1","Constant",0,0,0,0.0627743568700464,0
"Abamectin","CYP2J2",NA,NA,NA,NA,-0.00329173811660991,0
"Abamectin","CYP3A4","Constant",0,0,0,0.0201451192518177,0
"Acephate","CYP1A2","Constant",0,0,0,0.174941824201513,0
"Acephate","Bgal","Constant",0,0,0,0.0815072262548264,0
"Acephate","No_RNA","Constant",0,0,0,0.0514386301406673,0
"Acephate","CYP2A6","Constant",0,0,0,0.20149787424076,0
"Acephate","CYP2B6","Constant",0,0,0,0.191708283224805,0
"Acephate","CYP2C8","Constant",0,0,0,0.224318538888196,0
"Acephate","CYP2C9","Constant",0,0,0,0.162925265699701,0
"Acephate","CYP2C19","Hill",0.0639214133385872,0.148982884601533,7.99999407866865,0.211380911992963,0
"Acephate","CYP2D6","Constant",0,0,0,0.050088765121903,0
"Acephate","CYP2E1","Constant",0,0,0,0.114719836670532,0
"Acephate","CYP2J2","Hill",0.0550535054396351,-4.67874383035948,0.300000055380597,0.229401793922164,0
"Acephate","CYP3A4","Constant",0,0,0,0.0903373093080272,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP1A2","Constant",0,0,0,0.00942131059997075,0
"Afimoxifene (4-Hydroxytamoxifen)","Bgal","Constant",0,0,0,0.19287829354577,0
"Afimoxifene (4-Hydroxytamoxifen)","Bgal",NA,0,0,0,0.19287829354577,0
"Afimoxifene (4-Hydroxytamoxifen)","No_RNA",NA,NA,NA,NA,-0.00178147177304667,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2A6",NA,NA,NA,NA,0.000473247516426196,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2B6","Constant",0,0,0,0.0466363777727498,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2C8",NA,NA,NA,NA,-0.00527202140849217,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2C9","Constant",0,0,0,0.126228093268007,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2C19","Constant",0,0,0,0.0981623321422211,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2D6","Constant",0,0,0,0.0545367306377484,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2E1","Constant",0,0,0,0.0787578497362701,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP2J2","Constant",0,0,0,0.0308722722635426,0
"Afimoxifene (4-Hydroxytamoxifen)","CYP3A4",NA,NA,NA,NA,-0.00570517813542571,0
"Amitrole","CYP1A2","Hill",0.272655615789305,2.07465667290925,0.300000000079293,0.214248176474424,0
"Amitrole","Bgal","Constant",0,0,0,0.175886918459051,0
"Amitrole","No_RNA","Constant",0,0,0,0.0236244547467001,0
"Amitrole","CYP2A6","Constant",0,0,0,0.0849856221375792,0
"Amitrole","CYP2B6","Constant",0,0,0,0.199807311519575,0
"Amitrole","CYP2C8","Constant",0,0,0,0.213431553764826,0
